artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_longitude,artist_name,artist_terms,artist_terms_freq,release_id,song_id
589512634,38490225,AR828WL1187FB47E81,0,0,M,hard trance,0.988251834,155036,SOPZQPR12A8C137F34
4152809,284260943,ARC3WPR1187B9A183E,0,0,Non Stop DJs,electro,1,598147,SOXMFQR12AC4686E84
71867235,451648407,ARA65601187FB57BD9,40.71455,-74.00712,Roger Sanchez,progressive house,0.978114367,107850,SOLTJYW12A81C23712
568210414,332352464,ARE8V001187B994A56,30.2676,-97.74298,Guy Forsyth,blues-rock,1,810618,SOEAXVC12AB018CBE1
505644262,351210537,AROI96Z1187B9A5304,0,0,Mish Mash,vocal house,0.934236172,345570,SODKCCT12A67ADA321
281714298,0,ARX83ZF1187FB3B66A,0,0,Helen Hobson,soundtrack,1,448651,SOTXCIT12AB0180723
561589946,420570307,AR2PT4M1187FB55B1A,0,0,Los Chichos,flamenco,1,221691,SOJILXR12A8C141B4E
382308283,283562596,AR358YS1187FB44A29,37.20897,-93.29156,The Jordanaires & Orion,country gospel,1,581460,SOUIITE12A6D4FC4EA
378130134,27925576,ARARFT81187FB41EEA,0,0,Alfredo GutiA(c)rrez,louisiana blues,1,255671,SOFFGJY12A8C138CA8
405592791,0,ARJNUTI12802FDFB5A,0,0,Hard Romantic,nu jazz,1,800656,SODMDHD12AB018C558
404823303,288050285,AR7LIU31187B98EF11,0,0,Rita Chiarelli,blues,1,238124,SOEFKLQ12A8C140047
608641331,443334894,ARPEPWU1187FB55B71,59.13349,10.22291,Limbonic Art,black metal,1,244846,SORDHXI12A8C13CAF4
716101705,514523378,AR6I54S1187FB48C6B,0,0,Patty Griffin,folk-pop,0.999909218,696967,SOVTZPG12AC468E907
70441147,469425908,ARD0FN11187B9B25CD,40.85715,-73.85678,Bobby Darin,brill building pop,1,318926,SOCAOQG12A8C14464E
450625272,325831241,ARLZ3CF1187B98BD56,37.77916,-122.42005,Daryl Coley Featuring the New Generation Singers Reunion Choir,ccm,1,310698,SOGLLCP12A8C141135
334542784,49034381,AROIHOI122988FEB8E,0,0,Mario Rosenstock,irish,0.941261626,269980,SOLINYF12A8C141852
377034085,336191156,AR0JEOI1187B98B918,31.1689,-100.07715,Erik Berglund,folk-pop,0.875736185,608293,SODWYEY12AC468C30F
504565762,349488482,ARZEA421187FB5B5BA,34.05349,-118.24532,Lee Michaels,blue-eyed soul,1,88559,SOCQYLA12A58A79E8E
543161423,388416224,ARZE0AG1187FB5BF61,0,0,The Five Stairsteps,chicago soul,1,293796,SOSQPYX12A8C1388EA
604479007,390489535,ARNLW7H1187B99EC9D,0,0,Trick Trick / Obie Trice,bass music,0.876083939,312458,SOYJNAI12A8C14150D
588140722,366741233,AR0QL3J1187FB3748E,0,0,Clara Nunes,samba,1,44829,SOBICZZ12A6D4F82E6
533724477,370747684,ARHEQ501187FB4F898,0,0,Fruko Y Sus Tesos,salsa,1,236221,SOAXGPF12A8AE46554
60027491,413159859,ARSSR8L1187B990BC5,50.67109,-1.32524,Joey Negro,deep house,0.956217151,208420,SOKDVVW12A67ADD8AD
502245023,215958703,ARTJ9GZ1187B9B46DE,41.88415,-87.63241,Young-Holt Unlimited,soul jazz,0.97882545,51853,SOEHKOF12A6D4FA454
327233191,63724987,ARYUHNV1187FB482AF,0,0,Megadrums,world beat,0.933860639,202996,SOBSCTH12A8C138C4B
657578621,422364008,AR9VEMN1187FB4D75B,51.50632,-0.12714,Caspa,dubstep,1,661646,SOEZIKR12AB0184E1D
827776802,537799608,ARI7DOB1187FB37AA4,0,0,Bloc Party,indie rock,0.999962862,428920,SOTLQAD12A8C1432B4
843322339,554564302,ARG8DXO1187B9AF743,0,0,Less Than Jake,ska punk,0.999656278,230653,SOIXLNS12A8C146E42
712098902,413393911,AROTIMO1187FB532BF,0,0,DJ Quik,gangster rap,1,77351,SOMIFOI12A6D4F6A76
569547157,323550216,ARHBV1W1187B9B496C,30.2676,-97.74298,Rachel Loy,happy hardcore,0.936993195,291706,SOGDDAA12A8C1391A9
635757022,379436972,AR0X3JJ1187FB3A9A7,0,0,Hank Locklin,honky tonk,1,692436,SOVIMXL12AB01860DE
683951504,462963987,AR4R9BI1187FB44767,0,0,Earth,grunge,1,206964,SOMECMH12A8C13833C
520757635,404566538,ARG4KW31187FB51B7C,0,0,Atomic Rooster,hard rock,1,443912,SOKIBDZ12AB0183317
588278826,403602008,ARXHWL31187FB476F4,0,0,unloco,alternative metal,1,176415,SOWOUVW12A6D4FD0C8
506976844,414196481,ARDIKTV11F43A69FA4,0,0,Deodato,jazz funk,0.968408782,423523,SORFCGF12AF729DD6E
791465542,477889304,ARRJ3UC1187FB579D7,0,0,Wyclef Jean,hip hop,1,521655,SOPDTXH12A8C1411BD
608824806,428650989,ARONPP01187B995FB5,52.88356,-1.97406,Cockney Rejects,oi,0.97011454,610778,SOKCJMY12A8C1449C1
679654239,380756416,ARXG6L11187FB5695E,52.47859,-1.9086,Swami,downtempo,1,627899,SOGTAFY12AB017CF0D
730265183,463673869,ARQCFI11187FB5AE43,0,0,George Jones,honky tonk,1,279675,SOYYHCR12A8AE484B5
526127033,372314996,ARUBDQW1187B98D775,0,0,Kim English,tribal house,0.875656047,135569,SOZLBTL12A8AE48237
572943396,435808285,ARR46IW1187FB51C2E,0,0,Nicholas Hooper,soundtrack,1,505179,SOHDPIN12AC960DAC9
445661291,248024687,AR6DGPH1187B998587,35.83073,-85.97874,David Evans,memphis blues,0.842405304,434249,SOEKWOW12AAF3B5E1B
800283912,592439486,ARMOHN71187FB3959F,33.6671,-117.76505,Atreyu,post-hardcore,1,34887,SOCNSLB12CF5F88EF7
538085501,313500755,AR8ACFK1187B9B4063,0,0,Champion Jack Dupree,piano blues,0.990475887,372935,SOFSZCZ12A8C140AB4
664924362,496381146,ARN0DMU1187FB5B63A,0,0,Hall & Oates,pop rock,1,627878,SOATQEU12AB017BD60
549353377,417124584,ARVQZNK11E2835CDAC,0,0,Archie Bell and The Drells,r&b,0.918689904,109026,SOXBVUJ12A8C13CB38
635087811,406508249,ARMR44C1187FB433D2,0,0,Penguin CafA(c) Orchestra,chamber jazz,1,60420,SOLISXB12A6D4FB3B6
370715728,241545818,ARIRAVN11F4C842412,0,0,Los Nakos,mexico,1,491552,SOZRMNB12AB017F016
557651997,348230027,ARYAEI81187FB3822D,0,0,Airto Moreira,latin jazz,1,35154,SOAZKKM12A6D4F7D9D
338383263,277753672,ARPMJGA11F4C83BDFE,0,0,US Coast Guard Band,patriotic,1,239447,SOFLYJP12A8C141B86
534392294,345174319,ARDE7I31187FB43352,23.1168,-82.38859,Gonzalo Rubalcaba,latin jazz,1,24159,SOHWOYN12A6D4F5F4B
601891975,38065636,AR1JD6E1187FB5696C,53.07516,8.80466,James Last,orchestra,1,431155,SOFKMDX12AB0184231
707925027,499018398,ARTZ90C1187FB55D81,0,0,Jimmy Wayne,country,0.964680886,57880,SOZWVCA12A6D4F9774
698977346,394107804,ARQEPTZ1187FB4CD36,0,0,Toby Love,bachata,1,509820,SOUFLRE12A58A7D6A0
609294155,373060493,AROGAPH1187B98CF9C,0,0,Benabar,chanson,1,299016,SOUYOSU12A8C139214
419312641,319651459,ARTZMXB1187B990A55,0,0,Streetwize,smooth jazz,1,620977,SOFFAYN12A58A7ACEC
620041695,364975595,ARS6HDE1187B99CA29,0,0,Joe Lynn Turner,hard rock,1,603540,SODMQQB12AC3DF6CF0
724864482,524449471,ARX2DLI1187FB4DD03,0,0,The Presets,dance rock,0.999880965,30908,SOFHZSP12A58A79004
727230316,476559379,ARANOZN1187B9B373E,0,0,Descendents,hardcore punk,0.999743837,329967,SOHKHHS12B350491C5
360241801,279642625,AR6W9T51187B9A8B8E,0,0,Maurice Larcange,chanson,1,386702,SONAZLW12AB017F288
50087616,379228069,AR22KLC1187B98E812,0,0,Kaija Koo,humppa,0.864721157,131443,SOAFAGP12A81C22CC3
646021343,408801073,AR4CH531187FB4EA21,0,0,Abysmal Dawn,blackened death metal,1,237545,SODRVWF12A58A7DB20
500781986,389029366,ARVQTZP1187FB40283,37.77916,-122.42005,Constance Demby,meditation,0.953816111,476209,SOPWTDE12A8C143C71
518436403,34866534,ARID33C1187FB4610A,34.16788,-111.9307,David Rose,easy listening,0.991887662,495391,SOLLLZR12AB0180455
32936671,192349695,AR5RVV91187B9A4238,40.99471,-77.60454,Luisito Rosario,salsa,1,233170,SOUYRLG12A8A9D5A50
522197175,391370587,ARDR4AC1187FB371A1,0,0,Montserrat CaballA(c)/Orchestra of the Royal Opera House_ Covent Garden/Carlo Maria Giulini,symphonic rock,0.932296176,281232,SOFYJJG12A8BEE9583
645426499,438779161,ARKQ6QN1187B9B016D,52.05777,1.14378,Photek,jungle music,0.928765186,29172,SOIFTWG12AF72A1F55
486220059,384773541,ARZEJOT126E2B406FD,0,0,Monomonkey,jungle music,1,321274,SOGQCRP12AAA15D558
412099708,0,ARP4FAI1187FB3E49E,0,0,Aram Shelton,bebop,0.989618698,800710,SOSLWIY12AB018B6A8
65327328,0,AR5MSL51187FB52E11,0,0,AI-TIEM,jungle music,0.900830708,63580,SOHNMFU12A6D4FBCE6
27730376,0,AR5K96N11C8A421849,0,0,Konexion,spanish,1,468016,SOEQESA12AB018A24A
674839436,425450614,AR0WGXC1187B9AAC99,0,0,Slum Village,hip hop,1,463544,SOIPFDV12A58A7C1CE
772873274,473700501,ARMPRI31187FB4F7D9,39.37413,22.95775,Vangelis,progressive rock,1,307070,SOWXFNB12A8C13F8F3
491370279,33532213,AROW3XO1187B989E72,0,0,The Motors,power pop,0.982639034,28665,SOGECCF12A6D4F8AD7
419941275,24913723,ARCVMYS12454A51E6E,0,0,The Sun Harbor's Chorus-Documentary Recordings,patriotic,1,95066,SOTLKSK12A58A7E3DB
731065756,509878708,AREPD8D1187FB3F5BC,0,0,Sister Hazel,post-grunge,1,47538,SOSJRUA12AF729B7A7
518743959,341288723,ARY4M3J1187B9AC94C,53.79449,-1.54658,John Sebastian,folk rock,0.994543804,620022,SOXWTYQ12A58A7BDAD
800295713,5457307,ARAKARO1187B9A1EB6,0,0,George Michael,rock,1,292560,SOXZAGF12CF5827515
557571059,306947609,AR1KMPF1187B99AA98,0,0,Lara,visual kei,0.947747149,583352,SOEVDCK12AB018A8F3
259632927,347104738,ARGAHPJ11F4C83E988,0,0,Tilman Sillescu,video game music,1,601529,SOJDEBD12AB018512D
392710303,311789406,ARO6WZY1187FB3A86E,0,0,Sonic Subjunkies,jungle music,0.991696732,505430,SOOYJKF12AB0183217
630630038,417499645,ARMJAGH1187FB546F3,35.14968,-90.04892,The Box Tops,blue-eyed soul,1,300828,SOMLMFQ12A8C13C834
450645997,331534751,ARQ91R31187FB38A88,37.82245,-85.69091,Grandpa Jones,bluegrass,1,760072,SOPNHHV12AB0184777
454709911,292801539,ARE2BVT1187B9AC9A2,0,0,Little Joe & The Thrillers,soul jazz,0.969186075,662666,SOBHHIZ12AB01841E0
722733963,465492356,ARW0Z9V1187B9A0699,0,0,Peter Tosh & Winston Scotland,roots reggae,0.894675141,415738,SOHANSY12AB018132E
575844757,426851853,AR6IJJ41187B98C872,26.30116,-98.1607,Bobby Pulido,tejano,1,158342,SOLZXMY12A8C13BEA1
501368343,310317337,ARWADDH1187B98FDBB,34.05349,-118.24532,Home Town Hero,post-grunge,1,542446,SOSKUCS12A58A7955B
585161207,367071449,ARH8HRR1187FB5CBE8,0,0,Sharon Shannon,celtic rock,0.880581008,270410,SOPFGRC12A81C220E1
520002445,460875113,ARH312K1187FB3F1D4,0,0,Beogradski Sindikat,hip hop,1,634063,SOGAGGI12AB0183FC6
65103938,434976032,ARMH10M1187FB4184F,0,0,Firehouse,glam metal,0.849958662,282985,SOEMSEL12A8C133A42
577773337,298448311,ARELVCU1187B98F3E5,46.8132,8.22395,Serpentine,new romantic,0.801007272,709587,SOXYKNM12AB018D23A
558481253,37632596,ARC1CJB1187B99FCA4,0,0,Laurie Berkner,death core,0.943156702,632827,SOHCSSG12A58A7CF2D
567461244,383210969,ARIT8YH1187FB43F30,0,0,Arthur Brown,blues-rock,0.938765807,15373,SORFOYB12A6701FE39
865590481,645872311,ARAXU5Z1187B98FECD,0,0,Gorillaz,hip hop,1,20699,SOINODQ12CF5826752
439680096,255666334,ARE04K31187B98C74F,0,0,Birdapres,hip hop,1,491690,SOWCTGJ12AB0184820
663231985,493711077,AR26X1C1187B9B0A1B,0,0,Conway Twitty,country,1,60541,SOMLCEU12A6D4FAB01
48292218,26892279,ARBAGAS11F4C8461F0,0,0,Controlled Dissonance,dark ambient,1,463083,SOAVASI12AB01899F3
42739879,322717856,ARM2D2V1187B9AEB4F,0,0,The Reverend Peyton's Big Damn Band,delta blues,0.942686799,602681,SOZMKSN12AC96186C4
590729097,324880872,ARAWNNA1241B9C726F,0,0,(hed) p.e.,nu metal,1,633243,SOQTDME12AB0183F30
803619262,531213287,ARFSPOV1187B9B2363,0,0,Basement Jaxx,progressive house,0.999984291,554603,SOMRZTC12AB01884CC
507110849,385567523,ARWQ2DR1187B98FF28,32.46292,-84.98763,Ma Rainey,classic female blues,1,750556,SODPFQN12AB0182AE2
830252262,507965802,ARYO9BU1187B9ADA88,0,0,Porcupine Tree,experimental rock,1,194440,SOJNQAS12A8C134963
694357746,520784107,ARJ5FD21187FB43F12,0,0,Mavado,reggaeton,0.998265719,117351,SOQQVIP12A8C13E7E6
442334764,387350751,ARZ5T871187B9A03F3,24.55439,-81.80045,Stargarden,chill-out,0.906152852,485511,SOEYLBU12AB017F771
434062508,225860545,ARZVZRN1241B9C4B14,0,0,Mister Ries,ghetto tech,0.930864023,598158,SOLXPOJ12AC468AC3F
471894876,355491136,ARJRF841187B9B7F9A,48.20254,16.3688,Max Steiner,soundtrack,1,796065,SOFXMHL12AB01850EF
833967972,576201966,ARE8GLF1187FB52532,0,0,Red Hot Chili Peppers,rap rock,0.936098431,44355,SOAZXQK12A6D4F9D99
437193777,316155987,AROBQ0B1187FB404F6,30.42084,-87.21724,Walter Jackson,northern soul,1,283914,SOETDZH12A8C132076
512740226,301246881,ARHCERP1187B9912A5,0,0,Glen Washington,lovers rock,0.951023541,420109,SOTLPCJ12AB0189D0C
57763315,439843854,ARU3YYC1187FB43FEE,-34.60852,-58.37354,Luis Alberto Spinetta,rock 'n roll,0.915657661,217025,SOXYIJD12A8C13DB7C
626567713,443847739,ARVADXJ1187B99AA96,0,0,Ace Frehley,hard rock,1,596089,SOGLLEM12AB0188E6E
720823972,437464554,AR9JNFU1187B9B9868,0,0,Gal Costa / Maria BethAC/nia,brazilian pop music,1,689973,SOBTSWX12AC46891BB
592472073,420627401,AR2HXXS1187B9AF3E2,0,0,Jesus Jones,dance rock,1,13857,SOJLZWC12A6701EB67
575412601,417351056,ARDGPFY1187B9A371B,0,0,Long Beach Dub Allstars,dub,1,46449,SOSCQEX12A6D4F965A
679519208,491828704,ARBM57Q1187B9AF97C,34.05349,-118.24532,James Horner,rock,1,314742,SOZCBCO12A8C142714
790367909,642655961,ARIPLUN1187B99B9F9,0,0,The Police,new wave,1,16027,SOMWKPQ12A679D8AEA
550968916,336124425,ARR035B1187B99EF11,49.38426,-84.75627,Leeroy Stagger,folk rock,0.893940131,322686,SORATLR12AAF3B3E19
369876958,250227327,ARTUXSS1187FB4BD20,40.71455,-74.00712,Doc Pomus,piano blues,0.922210652,665127,SOBHQGR12A8C134244
521672995,351345077,AR97EHA1187B98AD5F,30.33138,-81.6558,Blind Blake,country blues,1,99934,SOGZLAA12A8C137C6D
551565176,371302547,ARPEUYM1187FB4A97A,30.4951,-91.25276,Slim Harpo,harmonica blues,0.950365058,46489,SOHDREN12A6D4F89EC
633545999,40249588,ARPISA41187FB3DE42,51.77045,0.64255,Humble Pie,blues-rock,1,614711,SOFNWZV12A8C144495
55010385,386237683,ARQHLIO1187B98AA6A,0,0,Jay PA(c)rez,tejano,1,508143,SOCSIII12AB0183D7F
653340693,449608088,ARLLRL61187B9B6698,47.25513,-122.44165,The Sonics,rock 'n roll,0.945133321,738782,SOVEIDU12AC9097A10
629732489,341265841,AR323JD1187FB483D0,0,0,Solomon,hip pop,0.97862935,254009,SOHPMTS12A8C14093A
525905072,343026179,AR6HLKR1187B9A735A,34.05349,-118.24532,Stimulator,hard trance,1,153610,SOUNBZQ12A8C1366A3
433517116,0,ARJJPQP1241B9CA062,0,0,Gabriel Grossi,choro,1,338629,SOCJPJT12AB017EAA7
704093947,410743578,ARS2KW51187B9B556E,0,0,X (Australia),heavy metal,0.956615529,99422,SOJKIPU12A8C137B47
617421407,449253877,AR7GOK91187FB455F5,48.85692,2.34121,Jean-Jacques Goldman,chanson,1,279664,SOTNVHX12A8AE45CE9
725402921,454957395,ARVXKTV1187FB44139,36.97402,-122.03095,Arsonists Get All The Girls,death core,1,744095,SOKEGBU12AB017FA3E
64651813,468462557,ARX134S1187FB46E56,0,0,Scott Matthews,folk rock,0.973231426,109988,SOKODRA12A8C13B4B5
832011771,694128503,ARC8CQZ1187B98DECA,0,0,Jack Johnson,rock,1,752698,SONBEKD12AB01894DC
574400789,446071584,ARRH2S81187B98C8AA,43.07295,-89.38669,Bongzilla,stoner metal,1,366763,SOQCRIP12AB0184DA3
467235916,440609826,ARNLHY61187FB3A0C0,0,0,Organ Donors,hard house,1,804186,SOYPBQN12AB018BE82
561744804,40010771,AR6TZJQ1187B9AD572,45.60718,4.06212,Pierre Boulez,classical,0.972412428,39885,SONKNTF12A6D4F59C5
57328982,343772476,ARL6AH81187FB3B12A,0,0,Stephen Pearcy,glam metal,0.850894911,195226,SORXFQI12A8C132FAC
572500601,368054039,ARN7OQ21187FB5A6B3,0,0,Furry Lewis,country blues,0.971619176,476487,SOVXRRI12A8C1450B6
619530991,354369616,ARVUQIC1187B9A7C66,0,0,Hevia,folk rock,0.994823354,158479,SOPMUGB12A8C13833E
648902582,440835007,ARP07GD1187B9B9DA4,0,0,Los Originales De San Juan,mariachi,1,769192,SOGOMGW12AB0188626
571422802,423356106,ARWI6LR1187FB46E9F,43.57607,7.01815,Richard Galliano,tango,0.979051263,396389,SOKKHHV12AB0181E04
928936926,598555412,AR0KBXO1187B996460,41.58979,-93.61566,Slipknot,rap metal,0.970164977,584878,SOBBZZS12AB018EC5C
821697317,601729756,ARXSABJ1187FB3C336,0,0,Deftones,rap metal,0.948416824,20137,SONCELS12A58A7D2A7
729149441,522277897,AR8ZQ9T1187FB56FE5,0,0,Goldfinger,ska punk,0.947783812,13727,SOHNTED12A6702067E
495066661,347511765,AR0569B1187B9A4036,0,0,Mike Bloomfield,blues-rock,0.899781063,761602,SOTBGCQ12AB0186F00
714201447,496123346,ARJVTRE1187B9959C0,40.71455,-74.00712,Foghat,blues-rock,0.946598075,62347,SOJLMEY12A6D4FB027
515044056,316692162,ARGNGRI11E2835D567,0,0,Tam Tam Go!,pop rock,0.873697928,286010,SOHELDA12A8C133D75
569481834,371935265,ARJ7BVZ1187B9A845F,0,0,DJ DLG feat. MC Flipside,tech house,0.935963672,503103,SOCEPXD12AB01829AA
690893776,566138398,AR8B7SK1187FB5322E,0,0,Pat Green,country rock,0.96963165,25159,SOFRINM12A6D4F7B10
45995693,0,ARWDGQW1269FCCF0F6,0,0,Daddy Dog,turnablism,1,332345,SOVIKTX12AB017E98C
681130242,453399083,AROATPL1187FB48E12,34.16788,-111.9307,UFO,heavy metal,0.998705128,25735,SOXRZUH12A6D4F68AB
798645179,552413346,AR6G4V01187B9AD086,0,0,Queens Of The Stone Age,stoner metal,0.920686051,14318,SOKESRD12A6701E91C
537144884,330039786,ARYJQMV1257509E6B0,0,0,Riamiwo,indietronica,1,690955,SOFIRFY12AC909716A
739047424,541602503,ARW9QSZ1187FB4B93E,0,0,George Harrison,classic rock,0.950610369,479056,SOFCCPN12A8C1435FE
645192339,458738221,AR3THYK1187B999F1F,0,0,JoAPSo Gilberto,brazilian jazz,0.997881314,793013,SOKGCRN12AC468D603
577158124,512197243,AR0JPOG1187FB37383,0,0,Lyrics Born,hip hop,1,226484,SOUVEHM12A6D4FC57D
575674219,366820788,ARLTWXK1187FB5A3F8,32.74863,-97.32925,King Curtis,instrumental rock,1,53739,SOWTNBZ12A6D4F90C4
224193138,420412618,ARVZWQ31187B9B8946,34.05349,-118.24532,Abner Burnette,experimental rock,0.953932501,87624,SOKFFSS12A8C1316E3
80310547,5457307,ARAKARO1187B9A1EB6,51.50632,-0.12714,George Michael,rock,1,278885,SOQBMLT12A8AE45F50
534392294,345174319,ARDE7I31187FB43352,23.1168,-82.38859,Gonzalo Rubalcaba,latin jazz,1,24159,SONVVPY12A58A7A0A7
526515278,40658168,ARVMFE61187B992463,0,0,Darwin Hobbs,religious music,0.885158754,27497,SOURCQF12A6D4F6F04
400296035,391342452,ARUVPZF1187FB4880D,0,0,Charlie Louvin,country gospel,1,250759,SORLGJC12A8C13FADC
791465542,477889304,ARRJ3UC1187FB579D7,0,0,Wyclef Jean,hip hop,1,290113,SOMZIHP12AC9E12A87
840432467,64298222,ARW1MUW1187FB4D5A1,0,0,3 Doors Down,post-grunge,0.919399761,216616,SOHGPEC12A8C13BBE8
42137606,366527802,ARRXPRY1187B9A8B34,0,0,Gran Coquivacoa_ Neguito Borjas,gaita,1,710716,SOKNINP12AB018B233
532742443,408424888,ARVBG53119B8668924,40.71455,-74.00712,Sub Swara,dubstep,1,598738,SOHQKEZ12AC46875E9
705876402,62220896,ARNZ70R1187B9A4824,0,0,Joe Satriani,instrumental rock,1,774391,SOQRIGO12AB018A90E
467759065,318762659,ARHHEXT1269FCCF474,0,0,Los JaigA1/4ey,mexico,1,770850,SOUDXDX12AB018B942
447167953,321854069,ARTQ6AP1187B998A84,0,0,NG3,jungle music,0.832873482,65938,SOWETKI12A67ADC802
572943396,435808285,ARR46IW1187FB51C2E,0,0,Nicholas Hooper,soundtrack,1,505179,SOEPXYF12AB01821CA
498834975,379960767,AR9OLFX1187B9A5762,31.30757,-96.63166,Bob Willis,western swing,1,341483,SOUNVEQ12AB018630C
458954416,322125889,ARBJC9U1187B9A70AC,39.95227,-75.16237,Kitty Kallen,cool jazz,0.84994307,301400,SOMTEOW12A8C13C938
787098356,634412385,ARDIBRT1187B9AF176,0,0,Led Zeppelin,blues-rock,0.998128657,168737,SOUNPPV12A8C13F5D3
0,0,ARWTFKF1241B9C68DC,0,0,Vienna Concert House Orchestra_ Wiener SA$?ngerknaben_ Ferdinand Grossmann,requiem,1,789523,SOJZHQO12AB0184E36
899934952,675887011,ARH6W4X1187B99274F,0,0,Radiohead,british pop,0.99997276,257658,SOAOPCG12AC468D27E
59249498,350628947,AR1VCLT1187FB4C8AC,0,0,Tum Tum,dirty south rap,0.936138181,113008,SOYIGVZ12A8C13C73D
550862755,323984055,AR7S6JV11A348F0C69,0,0,Vuneny,dub,1,466366,SOMOFTZ12AB0182A54
561821511,349776346,ARA3O2C1187B989063,0,0,Hinge,alternative metal,0.954221424,102054,SOCWKCI12A8C136DBB
340925899,89998724,AR9696A1187FB550A1,0,0,Nicolas Bacchus,chanson francaise,1,785327,SOAFHKH12AC90757B7
941896455,598596745,ARY53RR1187B9AE485,44.16104,-77.3819,Avril Lavigne,teen pop,0.950349317,397470,SOEFXUF12AB018418B
500848692,324624482,ARTVBNL1187FB52DF3,-14.24292,-54.38783,Grupo Batuque,future jazz,1,594916,SOMSKXY12AC3DF61C1
878811344,653897217,AR8V1WA1187B9AD9E9,42.33168,-83.04792,The White Stripes,blues-rock,0.939101413,190662,SOMKGQN12A8C1339D2
230312684,417124584,ARVQZNK11E2835CDAC,0,0,Livio Minafra,r&b,0.918689904,338811,SOEHHBS12A8C13587E
422103043,340523827,AR0FGL21187FB56301,0,0,Ras Michael and the Sons of Negus,roots reggae,0.958633392,99128,SOYMWXX12A8C139730
772794404,551016443,ARM6HLK1187FB427F0,0,0,Talib Kweli,hip hop,1,119822,SOCQDVP12A8C1402DC
530355668,397179043,ARVML4B1187FB52324,40.73197,-74.17418,Leroy Hutson,jazz funk,0.891498212,34605,SOBRAEX12A6D4F8F86
49599576,0,ARET4E31187B99E0A7,0,0,Fixx_ The,hip house,0.972501605,444395,SOGBXMY12AB01826BE
378347969,3065186,AR059HI1187B9A14D7,33.74831,-84.39111,Roy Drusky,country rock,1,331316,SOPBCQA12AB017CD16
604586044,397850323,AR7UBXR1187B9AA0FB,52.47859,-1.9086,Musical Youth,reggae,1,202030,SOTBDQJ12A8C136EAF
480872925,381106492,ARQFPCY1187FB552CE,34.05349,-118.24532,Sapo,latin jazz,0.980246015,137244,SOANVVN12A8AE452E2
560215648,364258871,ARZQSNO1187FB5BBAB,0,0,Elizabeth Cotten,ragtime,0.847719554,221617,SOPKFPV12A8C141BA2
744641246,579988982,ARNLO5S1187B9B80CC,0,0,Van Halen,heavy metal,0.999932033,7133,SOPDFZN12A670215C4
57810363,414892612,AR1RHCO1187B9AF0BF,37.77916,-122.42005,Vince Guaraldi,latin jazz,1,610954,SOYYBBC12A58A7A468
701441759,504307726,AR0O3AV1187FB4D030,40.71455,-74.00712,Agnostic Front,hardcore punk,0.999836752,504863,SOQAZYX12AB0182724
424612131,341082183,AR8IXB41187B9A4EED,0,0,Mel Blanc,easy listening,0.968328378,47846,SOIUJNU12A6D4FB62D
482805248,293827445,ARJJ8I01187FB4CE98,37.76509,-3.79068,JosA(c)lito,chanson,1,680480,SOCQKYB12AB018851F
588370653,413237884,ARN5W1B1187B98BE10,0,0,Warrior King,roots reggae,0.926108914,565386,SOJVMJI12AF72A14F8
70549178,393457111,ARB0WNP1187B9AC4AB,0,0,Samy Deluxe,hip hop,1,114404,SOIXZBS12A8C13DAFB
566537992,375711654,ARZ5LST1187FB5BF3D,0,0,Fulanito,salsa,1,252672,SOMGJCG12A8C135211
711783681,407364774,ARJRRJZ11F50C47E95,0,0,Big Rich,hyphy,0.939202287,559412,SONHEAC12AB01886A5
592108229,372061628,ARG2UZ71187FB4FF5C,0,0,Porter Wagoner,country gospel,1,474110,SOGQEED12A8C13FCDB
492253132,256803369,ARGGEGH11F4C83C076,0,0,Miriam Yeung,cantonese pop,1,159901,SOGMUJM12A8C13BE4C
495066661,372179878,ARFONSP11F50C4D175,0,0,Michael Bloomfield,blues-rock,1,455287,SOJXRWG12AC9E15691
803721935,627765135,ARB054P1187B9AD32E,37.77916,-122.42005,Santana,blues-rock,0.999952496,200789,SOGARVR12A8C13460B
541033427,399500046,ARQQP3Z1187FB5707B,53.55334,9.99245,Bert Kaempfert,easy listening,0.986837479,345918,SOBVTWE12AB01872C8
833590335,556477415,ARY55LO1187B9A3F17,0,0,Three 6 Mafia,dirty south rap,0.999717508,282489,SOIRCEO12A8C134D85
450053568,395352793,AR9YI7H1187B9960E3,0,0,Dobet GnahorA(c),blues-rock,0.93696032,800719,SOXNYWA12AB01877E8
282191068,403032205,ARYIQQN1187FB55196,39.10644,-84.50469,Blessid Union Of Souls,modern rock,0.955337161,367968,SOYXZSW12A3F1EA417
597113363,376556981,AR82GTS1187FB5662F,53.41961,-8.24055,Mary Black,country rock,0.950485156,209913,SOOWJBD12A8C139450
858270678,515325301,ARMB95F1187B9B5B93,40.8079,-73.9454,Cam'Ron,hip hop,0.999845667,93013,SOLNWPG12A8C13B98E
438738148,328826085,ARSX72J1187FB3740D,0,0,Big Mike Griffin,blues-rock,0.993697163,262259,SOEXCDW12A58A7C4C9
595645309,426009301,AR6EVQA1187B9AA1DF,0,0,Cocoa Tea,dancehall,0.962247474,263344,SOIULKI12A58A7D8CD
482006999,415897129,ARJA5XT1187B9B89AA,0,0,David Tao,chinese music,0.913590991,138865,SOGHDQR12A8AE47EA6
747815369,459189195,ARTWPGO1187FB52DC3,0,0,Elephant Man,dancehall,1,124639,SONUXDT12A6D4FD8B7
